Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,copepoda_eucalanids,24.267352,86,446.425418,434.722965,423.473812,321.355670,10.833563,10.437821,10.058864
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,copepoda_harpacticoida,0.822622,2,0.239345,0.298252,NaN,0.180438,0.000197,0.000123,NaN
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,copepoda_oithona_like,60.051414,146,3.958370,3.871524,3.809311,3.589687,0.237706,0.230898,0.225621
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,copepoda_others,40.987147,102,6.411224,6.334612,5.718590,3.856278,0.262778,0.259605,0.232889
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,copepoda_poecilostomatoids,23.444730,57,2.475981,2.372604,2.321935,2.107303,0.058049,0.054649,0.052527
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,crustacea_others,0.267352,3,466.177477,48.346713,1985.694248,9.599762,0.124634,0.012677,0.010209
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,doliolids,0.257069,1,101.297183,NaN,NaN,101.297183,0.026040,NaN,NaN
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,eggs,6.169666,15,35.618863,30.156427,24.039374,6.679811,0.219756,0.173651,0.128540
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,euphausiids,1.110540,9,1012.261647,870.355861,727.823815,34.176146,1.124157,0.962090,0.800793
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,multiples,16.766067,44,56.994005,39.008925,25.354107,10.389009,0.955565,0.653826,0.418441
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,nauplii,0.411311,1,6.614978,NaN,NaN,6.614978,0.002721,NaN,NaN
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,ostracods,33.012853,82,3.077129,2.911172,2.608333,1.902604,0.101585,0.096091,0.085425
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,others,2.200514,14,3144.837797,920.215428,516.120861,7.088745,6.920260,2.020216,1.130424
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,polychaete,0.257069,1,45.429555,NaN,NaN,45.429555,0.011679,NaN,NaN
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,pteropoda,1.491003,4,0.928993,0.587986,0.635781,0.626123,0.001385,0.000635,0.000425
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,radiolarians,0.822622,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,2,3.304663e+01,1.229035e+02,22-Apr-2016 23:50:00,0,301,351,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,appendicularia,10.607465,47,47.113986,45.120392,40.232997,27.848252,0.499760,0.473967,0.412272
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,chaetognatha,32.759331,205,27.257642,26.892621,26.868437,16.305888,0.892942,0.880915,0.880054
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,cnidaria,1.549550,53,64.748222,64.176440,75.301011,58.127106,0.100331,0.099279,0.097106
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_calanoida,121.492921,487,6.814226,6.506232,6.257702,2.993643,0.827880,0.789791,0.758978
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_eucalanids,17.966538,116,230.580227,223.136195,215.863299,96.652946,4.142728,3.986011,3.833866
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_oithona_like,6.949807,27,3.762742,3.234031,2.831601,2.597674,0.026150,0.021643,0.018221
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_others,10.038610,42,11.627156,8.647858,5.989859,2.630935,0.116720,0.085922,0.058896
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,copepoda_poecilostomatoids,3.861004,15,2.421088,2.058118,1.894883,2.032169,0.009348,0.007417,0.006341
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,crustacea_others,0.211068,4,163.243375,155.749188,244.521026,241.813429,0.034455,0.032473,0.025805
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,eggs,1.287001,5,5.658152,3.900828,3.433554,3.552361,0.007282,0.004016,0.002651
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,euphausiids,0.324324,9,4128.486636,1672.782254,1603.693307,1935.586682,1.338969,0.538218,0.511861
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,multiples,2.988417,15,25.083154,24.155878,15.874151,8.387469,0.074959,0.072126,0.045763
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,nauplii,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,ostracods,4.684685,20,7.906370,7.138890,6.500713,3.088319,0.037039,0.032708,0.029115
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,others,0.514801,2,9.583912,7.953215,NaN,7.953215,0.004934,0.002047,NaN
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,polychaete,0.102960,1,33.039546,NaN,NaN,33.039546,0.003402,NaN,NaN
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,pteropoda,0.772201,3,0.567491,0.634418,0.572030,0.572030,0.000438,0.000327,0.000147
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,radiolarians,0.772201,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,3,3.304663e+01,1.229035e+02,22-Apr-2016 23:57:59,0,252,301,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,appendicularia,38.343816,297,12.748267,12.568235,12.452495,6.478776,0.488817,0.481493,0.476641
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,bryozoan_larvae,3.438155,27,1.007669,0.963373,0.983513,1.106425,0.003465,0.003151,0.003134
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,chaetognatha,19.538784,184,12.221797,10.732388,10.612162,5.415464,0.238799,0.209653,0.207260
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,cnidaria,1.542977,60,66.126378,69.184172,76.185900,37.380201,0.102031,0.100948,0.098387
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_calanoida,156.410901,1291,8.174262,8.073919,8.023559,1.971075,1.278544,1.262578,1.254434
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_eucalanids,7.480084,72,133.796088,125.460659,119.901700,49.681019,1.000806,0.934248,0.888831
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_harpacticoida,0.167715,1,1.897905,NaN,NaN,1.897905,0.000318,NaN,NaN
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_oithona_like,19.962264,151,3.579329,3.560445,3.527661,3.523805,0.071452,0.070776,0.069533
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_others,8.004193,61,10.425744,10.139545,6.711301,3.003654,0.083450,0.081116,0.052565
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,copepoda_poecilostomatoids,9.308176,77,1.959959,1.912609,1.872367,1.522350,0.018244,0.017643,0.017114
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,crustacea_others,0.851153,13,41.244716,29.479623,27.024249,4.977704,0.035106,0.024968,0.022775
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,doliolids,0.033543,1,73.773189,NaN,NaN,73.773189,0.002475,NaN,NaN
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,eggs,7.144654,58,18.762678,14.351840,10.593071,4.334388,0.134053,0.102058,0.074973
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,euphausiids,0.557652,19,569.581185,481.377863,431.967920,207.357196,0.317628,0.266423,0.237265
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,multiples,1.639413,14,38.992911,23.193217,19.967858,10.899971,0.063925,0.037926,0.032568
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,nauplii,1.928721,16,2.205387,2.100868,2.150437,2.155520,0.004254,0.003876,0.003787
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,ostracods,11.941300,100,5.667376,5.504302,5.357260,2.973142,0.067676,0.065544,0.063613
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,others,0.486373,18,667.846585,608.604084,550.921515,46.065590,0.324823,0.293457,0.263334
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,pteropoda,4.025157,31,8.384086,0.915974,0.868380,0.730647,0.033747,0.003533,0.003277
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,radiolarians,16.859539,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,4,3.304663e+01,1.229035e+02,23-Apr-2016 00:13:00,0,202,252,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,appendicularia,14.258189,47,7.054854,5.913773,5.285652,2.515272,0.100589,0.082497,0.072105
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,bryozoan_larvae,55.495183,181,1.177751,1.163437,1.152335,1.157518,0.065360,0.064206,0.063239
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,chaetognatha,2.235067,11,37.948676,29.657236,15.863099,14.069362,0.084818,0.064000,0.029342
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,cnidaria,1.310212,11,51.631077,45.904552,56.660205,40.737318,0.067648,0.056607,0.052403
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_calanoida,309.132948,1161,10.791145,10.660932,10.588913,3.773125,3.335898,3.294824,3.271750
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_eucalanids,1.310212,8,137.951499,54.513646,34.024396,44.453974,0.180746,0.067223,0.039335
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_harpacticoida,0.924855,3,1.630471,1.965923,2.183232,1.748613,0.001508,0.001212,0.000673
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_oithona_like,43.545279,142,2.066162,2.021035,1.993174,1.636276,0.089972,0.087383,0.085564
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_others,22.273603,73,3.969018,3.804851,3.484959,2.229223,0.088404,0.084454,0.076280
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,copepoda_poecilostomatoids,7.090559,23,2.185073,2.034088,1.915538,1.701260,0.015493,0.013796,0.012401
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,crustacea_others,0.859345,8,32.773846,28.118782,25.548990,0.703864,0.028164,0.024055,0.021758
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,doliolids,0.385356,2,8.105055,3.213753,NaN,3.213753,0.003123,0.000991,NaN
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,eggs,16.578035,58,38.346904,35.704838,34.249804,15.263346,0.635716,0.589164,0.562515
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,euphausiids,6.643545,92,403.604286,382.928826,363.216423,60.448102,2.681363,2.542529,2.410245
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,multiples,12.100193,43,28.046095,15.108561,13.885498,5.448867,0.339363,0.181652,0.165877
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,nauplii,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,ostracods,14.489403,53,6.808739,6.234094,5.845893,1.646724,0.098655,0.089848,0.083802
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,others,2.015414,11,173.173708,112.389919,61.352531,2.595693,0.349017,0.226079,0.123178
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,pteropoda,3.314066,19,89.543879,74.692618,62.090828,1.086788,0.296754,0.241780,0.196202
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,radiolarians,35.865125,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,5,3.304663e+01,1.229035e+02,23-Apr-2016 00:22:59,0,150,202,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,appendicularia,47.242537,91,7.419313,7.410100,6.780703,4.694509,0.350507,0.350044,0.315252
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,bryozoan_larvae,1.119403,3,0.891876,1.120452,0.986958,0.986958,0.000998,0.000836,0.000368
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,chaetognatha,38.619403,185,22.316256,21.681085,21.132343,7.903422,0.861840,0.835693,0.812964
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,cnidaria,2.772388,47,52.108400,51.872436,57.747057,46.873118,0.144465,0.143617,0.138334
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_calanoida,2135.876866,4430,5.761920,5.751267,5.741976,3.431279,12.306752,12.283568,12.263296
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_eucalanids,3.134328,14,45.553685,37.060532,32.230438,32.610720,0.142780,0.113394,0.096210
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_harpacticoida,0.373134,1,2.362082,NaN,NaN,2.362082,0.000881,NaN,NaN
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_oithona_like,56.791045,119,2.562118,2.467757,2.410577,1.791902,0.145505,0.139226,0.135100
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_others,92.164179,170,2.674560,2.530013,2.478503,1.514812,0.246499,0.231288,0.225655
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,copepoda_poecilostomatoids,166.496269,333,1.999352,1.971335,1.919127,1.512760,0.332885,0.327484,0.317379
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,crustacea_others,2.988806,9,1.107349,0.458286,0.394598,0.525027,0.003310,0.001368,0.001031
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,doliolids,0.003731,1,208.761233,NaN,NaN,208.761233,0.000779,NaN,NaN
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,eggs,3.880597,9,18.126508,13.830272,4.967615,4.439530,0.070342,0.052638,0.017053
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,euphausiids,13.335821,111,185.401349,182.533261,179.976872,69.772079,2.472479,2.433550,2.398796
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,multiples,8.291045,35,70.123540,66.977741,53.326156,6.245456,0.581397,0.555066,0.437951
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,nauplii,13.432836,28,2.321616,2.246640,2.273756,2.093022,0.031186,0.029340,0.028846
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,ostracods,12.388060,32,8.045188,7.608820,7.255904,1.915990,0.099664,0.093691,0.088804
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,others,0.458955,5,11.920410,12.014550,56.627962,2.199599,0.005471,0.005469,0.004649
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,polychaete,0.373134,1,11.419105,NaN,NaN,11.419105,0.004261,NaN,NaN
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,pteropoda,4.925373,14,63.404799,48.394665,34.594310,1.444895,0.312292,0.234750,0.165227
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,pyrosomes,0.003731,1,784.812312,NaN,NaN,784.812312,0.002928,NaN,NaN
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,radiolarians,13.134328,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,6,3.304663e+01,1.229035e+02,23-Apr-2016 00:33:00,0,101,150,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,appendicularia,69.273469,178,9.040348,9.021601,8.479765,4.878474,0.626256,0.624921,0.583927
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,bryozoan_larvae,0.408163,1,1.201379,NaN,NaN,1.201379,0.000490,NaN,NaN
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,chaetognatha,27.061224,132,21.765927,21.170112,20.862920,12.718812,0.589013,0.572803,0.564406
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,cnidaria,4.306122,47,48.172016,48.009117,51.023193,42.381276,0.207435,0.206537,0.198678
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_calanoida,1187.269388,2998,4.844170,4.835434,4.826754,3.204263,5.751335,5.740765,5.730264
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_eucalanids,2.081633,6,27.485398,24.448308,29.287137,32.820789,0.057215,0.049895,0.047816
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_harpacticoida,0.408163,1,0.455404,NaN,NaN,0.455404,0.000186,NaN,NaN
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_oithona_like,26.979592,67,2.972653,2.825582,2.719938,2.150638,0.080201,0.075080,0.071162
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_others,42.040816,103,2.955801,2.659518,2.437064,1.967228,0.124264,0.110723,0.100467
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,copepoda_poecilostomatoids,102.897959,253,1.779162,1.713456,1.680443,1.319715,0.183072,0.175612,0.171542
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,crustacea_others,65.848980,167,1.444509,0.978593,0.742885,0.478283,0.095119,0.064435,0.048912
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,doliolids,0.579592,7,27.969456,26.333638,20.916889,19.804191,0.016211,0.015155,0.011184
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,eggs,7.836735,21,33.751038,33.062066,28.976923,20.034435,0.264498,0.257749,0.214074
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,euphausiids,6.265306,41,91.271734,88.883884,86.665522,0.959225,0.571845,0.556522,0.542279
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,multiples,9.020408,23,14.121258,11.541584,9.152360,6.911914,0.127380,0.103639,0.078449
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,nauplii,4.081633,10,1.975299,1.806746,1.652023,1.897019,0.008062,0.006637,0.005394
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,ostracods,6.122449,15,3.816557,2.942501,2.424079,2.145156,0.023367,0.016814,0.012862
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,others,0.897959,4,3.989555,3.706335,2.882859,2.956250,0.003582,0.003177,0.001294
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,polychaete,3.020408,11,20.232217,17.554149,16.954197,12.372376,0.061110,0.052304,0.049825
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,pteropoda,27.387755,68,3.326394,2.089084,1.280509,0.765583,0.091102,0.056363,0.034025
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,pyrosomes,0.012245,3,321.010171,239.650558,218.186606,261.114510,0.003931,0.001956,0.000891
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,radiolarians,10.653061,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,2,7,3.304663e+01,1.229035e+02,23-Apr-2016 00:44:00,0,52,101,salps,0.126531,4,87.824197,47.708450,61.792743,61.172430,0.011112,0.005842,0.005044
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,appendicularia,22.124731,70,10.212508,10.052979,7.771546,4.481162,0.225949,0.222247,0.169136
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,bryozoan_larvae,1.032258,3,1.301177,1.417927,1.428029,1.407825,0.001343,0.000976,0.000491
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,chaetognatha,1.195699,33,27.555224,26.784895,24.765202,20.184889,0.032948,0.031911,0.029079
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,cnidaria,3.759140,33,34.112899,33.958576,33.815610,32.329631,0.128235,0.127509,0.126827
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_calanoida,351.139785,1068,4.229567,4.203320,4.180137,2.677062,1.485169,1.475881,1.467669
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_eucalanids,0.791398,27,501.926086,473.848448,446.018920,243.703261,0.397223,0.366850,0.337632
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_harpacticoida,1.032258,3,0.982528,0.213979,0.293337,0.293337,0.001014,0.000147,0.000101
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_oithona_like,18.270968,55,1.924036,1.809086,1.718237,1.395553,0.035154,0.032431,0.030211
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_others,13.780645,41,2.078549,2.012355,1.884031,1.700013,0.028644,0.027697,0.025282
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,copepoda_poecilostomatoids,11.372043,34,1.792675,1.672205,1.586840,1.400508,0.020386,0.018441,0.016954
P1604,1,2,8,3.304663e+01,1.229035e+02,23-Apr-2016 00:54:00,0,0,52,crustacea_others,5.178495,16,0.612419,0.565281,0.459159,0.473445,0.003171,0.002918,0.002212
